"CellId","AltFreq","AltPos","PairId","MinMax_Median","MinMax_Mode1","MinMax_Mode2","MinMax_ModeDen1","MinMax_ModeDen2","MinMax_Dec1Prob","MinMax_Dec2Prob","MinMax_Dec3Prob","MinMax_Dec4Prob","MinMax_Dec5Prob","MinMax_Dec6Prob","MinMax_Dec7Prob","MinMax_Dec8Prob","MinMax_Dec9Prob","MinMax_Dec10Prob","LS75_Median","LS125_Median","LS200_Median","LS300_Median","LS500_Median","Alpha_bar_median","Alpha_bar_Mode1","Alpha_bar_Mode2","Alpha_bar_ModeDen1","Alpha_bar_ModeDen2","Alpha_bar_Dec1Prob","Alpha_bar_Dec2Prob","Alpha_bar_Dec3Prob","Alpha_bar_Dec4Prob","Alpha_bar_Dec5Prob","Alpha_bar_Dec6Prob","Alpha_bar_Dec7Prob","Alpha_bar_Dec8Prob","Alpha_bar_Dec9Prob","Alpha_bar_Dec10Prob","Switch_0.2Mean","Switch_0.4Mean","Switch_0.6Mean"
"YKIC072611Loc_DoubleSound",1100,6,NA,0.0486269397790212,0.0273722989480062,0.424272711270862,5.44620055052933,0.408907765589914,0.65,0.13,0.1,0.04,0.04,0.02,0.01,0,0.01,0,0.0198631057119746,0.0735017220975567,0.00791644745538811,0.15041649713601,0.279049019644322,0.0842172591537655,0.0681756830037863,0.835615445391585,2.33155385400284,1.13788652428139,0.587121212121212,0.0492424242424242,0,0,0,0,0.0303030303030303,0.071969696969697,0.261363636363636,0,0.36,0.14,0.06
"PSIC100610Loc_DoubleSound",903,-24,NA,0.300620691781876,0.278273300510822,NA,2.00844456120388,NA,0.14,0.12,0.24,0.15,0.15,0.07,0.06,0.04,0.03,0,0.00771296299980768,0.0755725453470481,0.0117019468282267,0.155990195943301,0.138826931659494,0.415612767698933,0.363501644553509,0.775696341147484,3.18523894335408,1.45678996763843,0,0,0.0833333333333333,0.395833333333333,0.1,0.145833333333333,0.0458333333333333,0.145833333333333,0.0833333333333333,0,1.01,0.4,0.13
"PSIC090910Loc_DoubleSound",1100,-6,NA,0.146200399307,0.0896583270201922,0.484829102647156,2.64634743824064,0.644555425695533,0.34,0.29,0.11,0.04,0.07,0.07,0.03,0.03,0.02,0,0.0103356300228203,0.0165536204739419,0.0600390597306973,0.0242149307412552,0.243229893070596,0.364590293529724,0.386174929358076,0.248833081318606,3.10620037503711,2.71450399580065,0,0.106481481481481,0.268518518518519,0.277777777777778,0.194444444444444,0.152777777777778,0,0,0,0,0.56,0.27,0.09
"YKIC100711Loc_DoubleSound",1100,-24,NA,0.0676489080787202,0.0368407136468117,0.325124771610655,5.66499302474287,0.628488734377107,0.62,0.2,0.07,0.05,0.04,0.01,0.01,0,0,0,0.0122037824785954,0.0484001016832367,0.0370730628768437,0.262562166982066,0.0246991217633898,0.884732825133484,0.917782358148304,0.624666529646912,7.015739801775,1.47584862148151,0,0,0,0,0,0.0218253968253968,0.0734126984126984,0.0952380952380952,0.41468253968254,0.39484126984127,0.21,0.06,0.01
"YKIC093011Loc_DoubleSound",903,-24,NA,0.261766443641813,0.0586626705677833,0.403180414629131,1.68836123969067,1.14360570422357,0.33,0.1,0.1,0.13,0.1,0.11,0.07,0.01,0.05,0,0.0206864183469954,0.0473980064344646,0.018532602612814,0.0564005109784585,0.0866063604161673,0.668963848426313,0.982341004659239,0.653729419458717,1.9674235593874,1.77379884918821,0,0,0,0.0634057971014493,0.15036231884058,0.166666666666667,0.175724637681159,0.126811594202899,0.0561594202898551,0.260869565217391,0.76,0.38,0.13
"YKIC140501Loc_DoubleSound",1632,24,1,0.0721371048410501,0.0462645138303912,0.658076376121113,4.87346044246371,0.424992136709053,0.58,0.19,0.06,0.01,0.02,0.03,0.04,0.04,0.02,0.01,0.0256163361991795,0.0105144188650972,0.246865488437526,0.0359009890176901,0.125977492188904,0.0583904306723317,0.0502584599524924,0.226896820110928,6.38880657127158,1.21779665562836,0.615384615384615,0.0480769230769231,0.115384615384615,0.0673076923076923,0.0269230769230769,0.0230769230769231,0.0192307692307692,0.0192307692307692,0.0653846153846154,0,0.47,0.25,0.15
"YKIC090811_1Loc_DoubleSound",500,24,NA,0.252223462336183,0.138948219874376,0.510593721852894,1.77940381736518,0.954766665413361,0.21,0.2,0.14,0.06,0.13,0.07,0.09,0.04,0.04,0.02,0.019701053954233,0.0106850965451812,0.072619723011832,0.0254197607705776,0.257271812202403,0.544308872862815,0.581009655216413,0.14053416152485,1.96107276097149,1.6568575660487,0.1,0.266666666666667,0.0333333333333333,0,0.0416666666666667,0.291666666666667,0.15,0.116666666666667,0,0,0.9,0.48,0.23
"PSIC110910Loc_DoubleSound",903,24,NA,0.201902151211198,0.0965377700843342,0.764127884171414,2.29550917229435,0.414951002430899,0.31,0.19,0.15,0.13,0.06,0.06,0.02,0.05,0.03,0,0.0115514172261602,0.125875420869456,0.0266324382243087,0.0663095775285804,0.0463353261123609,0.417611837730299,0.298118564678212,0.732929226900052,2.05238021443352,1.40013030271357,0,0.0555555555555556,0.229166666666667,0.215277777777778,0.166666666666667,0,0.118055555555556,0.215277777777778,0,0,0.75,0.28,0.11
"YKIC082411Loc_DoubleSound",903,-24,NA,0.195177768004826,0.0776110208319148,NA,1.99203864048655,NA,0.34,0.17,0.12,0.11,0.06,0.08,0.05,0.05,0.01,0.01,0.0327953320985006,0.00469800032218807,0.00870034340190881,0.521192785236703,0.0158622222501296,0.506157046628242,0.881316121367634,0.434838643385641,1.98004268952978,1.94241087061783,0,0,0.0611111111111111,0.175,0.236111111111111,0.0611111111111111,0.0166666666666667,0.102777777777778,0.2,0.147222222222222,0.76,0.41,0.15
"YKIC120211_1Loc_DoubleSound",1100,-6,NA,0.0471104767373926,0.0201708811851319,0.234322078564358,5.63158126432144,1.07323505863085,0.65,0.15,0.1,0.03,0.03,0.03,0,0,0.01,0,0.02435256903306,0.077070589004534,0.0512831446154394,0.0433137032884414,0.0393060685302491,0.927857662972894,0.931889835426552,0.909110703436064,22.3731547825967,12.6931835983521,0,0,0,0,0,0,0,0,0.0984848484848485,0.901515151515151,0.27,0.07,0.01
"YKIC140128Loc_DoubleSound",500,6,2,0.377237456917501,0.189931403803568,NA,1.40737331644276,NA,0.12,0.17,0.17,0.08,0.1,0.11,0.08,0.1,0.06,0.01,0.0536814744915618,0.157274105620677,0.0918302139057797,0.0113394409478042,0.0571970584233718,0.502270356867791,0.50799613525337,0.332096683644068,2.45299470825365,2.30872193855358,0,0,0.0578125,0.240625,0.1921875,0.2109375,0.1234375,0.1296875,0.0453125,0,1.29,0.77,0.32
"PSIC091610Loc_DoubleSound",1100,-24,NA,0.156427311887437,0.064150949530181,NA,2.26020600228526,NA,0.38,0.18,0.13,0.1,0.06,0.07,0.02,0.04,0.01,0.01,0.0215519421312745,0.0337830339528008,0.0127822213324913,0.0627255782535598,0.0671347498910673,0.622882903062022,0.966677675086538,0.361155957067581,1.95541449466271,1.54856117517265,0,0.0416666666666667,0.0833333333333333,0.186111111111111,0.141666666666667,0.0416666666666667,0.0388888888888889,0.0638888888888889,0.00277777777777778,0.4,0.6,0.27,0.08
"PSIC111210Loc_DoubleSound",500,6,NA,0.104871629049461,0.05156803875396,0.467391187096287,3.65728371024197,0.462696841183828,0.5,0.22,0.1,0.06,0.04,0.04,0.01,0.02,0.01,0,0.0212215164482726,0.0887562810214427,0.0696764673900091,0.0528341408702865,0.0469462229838077,0.900933824585289,0.90659091827104,0.835922947779726,24.4090404580871,4.6747804020252,0,0,0,0,0,0,0,0.0989583333333333,0.375,0.526041666666667,0.35,0.13,0.04
"PSIC110310Loc_DoubleSound",500,6,NA,0.0706302662236606,0.0392467645777021,0.633147886230301,3.86103106272239,0.392782404115367,0.56,0.16,0.06,0.05,0.05,0.03,0.04,0.01,0.04,0,0.0906073591282339,0.0558958377669951,0.0375741707621555,0.0152953539426306,0.197460110358898,0.919984950340414,0.934686865558046,0.315273846505469,3.06213793897663,0.965034565765685,0,0,0.1125,0.0875,0.0666666666666667,0.0333333333333333,0,0,0.1875,0.5125,0.43,0.24,0.1
"YKIC100711Loc_DoubleSound",903,-24,NA,0.148784230556253,0.0792167207095067,NA,2.41164187913165,NA,0.38,0.22,0.09,0.09,0.09,0.05,0.03,0.02,0.03,0,0.0198052595083333,0.0584761348973408,0.241834604101777,0.0106499182576374,0.0472714180840186,0.80953039878299,0.838148978747656,0.181205975448776,2.85818243966427,1.12604160068134,0.0269607843137255,0.137254901960784,0.115196078431373,0.0147058823529412,0,0,0.0392156862745098,0.110294117647059,0.504901960784314,0.0514705882352941,0.54,0.29,0.08
"PSIC110910Loc_DoubleSound",903,-6,NA,0.162283816377695,0.101044440745331,NA,2.64711898519648,NA,0.33,0.31,0.06,0.14,0.05,0.04,0.04,0.01,0.02,0,0.0200268927119497,0.0320150749490699,0.0438220314753514,0.277833404867405,0.0205109024380663,0.164138226698726,0.144063698560132,0.299145979439348,9.45576313540679,1.79911298441172,0,0.671296296296296,0.208333333333333,0.12037037037037,0,0,0,0,0,0,0.52,0.18,0.08
"YKIC140226Loc_DoubleSound",1988,6,2,0.372554745741996,0.128645222861291,NA,1.19746004602652,NA,0.22,0.12,0.11,0.07,0.12,0.08,0.08,0.11,0.06,0.03,0.147956751777761,0.0661882735528482,0.047963040697354,0.0471163673914937,0.0232407124070664,0.205014115012518,0.169578141651578,0.388280693754532,5.23188787688564,1.57976631641824,0.015,0.46,0.25,0.128333333333333,0.108333333333333,0.0383333333333333,0,0,0,0,1.5,0.88,0.48
"PSIC100510Loc_DoubleSound",903,-24,NA,0.288055564154508,0.218042898580516,0.569587192627906,1.70915425783333,1.04684153050031,0.17,0.15,0.2,0.13,0.07,0.12,0.11,0.02,0.03,0,0.0389560909867834,0.0420607265639654,0.072839348456798,0.070796102898543,0.0344484303476165,0.35784641257188,0.343360290045163,0.621359926055795,3.18377179317937,0.96541194853179,0,0.0902777777777778,0.173611111111111,0.340277777777778,0.208333333333333,0.0833333333333333,0.104166666666667,0,0,0,1.03,0.45,0.17
"YKIC090811Loc_DoubleSound",1100,-6,NA,0.115241956062358,0.0732131377093796,0.654647219545922,3.26161137644771,0.361345112102236,0.41,0.28,0.08,0.11,0.03,0.02,0.05,0.02,0,0,0.0568684510788899,0.0142326280998208,0.0393454071822231,0.0633097409049354,0.274937215637693,0.650885279635147,0.618927522387848,0.958111232136002,2.67418628654977,2.42114304708104,0,0,0,0,0.0909090909090909,0.223484848484848,0.321969696969697,0,0.0378787878787879,0.325757575757576,0.41,0.18,0.1
"YKIC082611_1Loc_DoubleSound",609,24,NA,0.112169968664739,0.0672001235516832,NA,4.14671874469448,NA,0.48,0.22,0.2,0.07,0.03,0,0,0,0,0,0.0181643916508237,0.0263281603461293,0.0624918211214212,0.0350306846407512,0.158090177947578,0.154444243095892,0.149302421146556,0.257004591468426,16.009824343746,1.90723278794205,0,0.846153846153846,0.0769230769230769,0.0288461538461538,0.0480769230769231,0,0,0,0,0,0.41,0.03,0
"PSIC102110Loc_DoubleSound",903,24,NA,0.339457449773258,0.200916718807313,NA,1.53659983353495,NA,0.12,0.18,0.15,0.11,0.14,0.11,0.09,0.04,0.04,0.02,0.107931336625086,0.0463085336368523,0.0264782145181327,0.0391388520826451,0.035235020576152,0.754532162869491,0.797709141648056,0.65319496045709,4.07131559818623,2.32475694696166,0,0,0,0,0.0666666666666667,0.1,0.225,0.316666666666667,0.291666666666667,0,1.12,0.53,0.2
"YKIC110411_2Loc_DoubleSound",1100,-24,NA,0.154877902502974,0.0987285318961694,NA,2.81173811274786,NA,0.33,0.25,0.12,0.1,0.05,0.04,0.06,0.03,0.01,0.01,0.0105562610603177,0.0239257364925732,0.151568506887842,0.0189629342211494,0.141685534730997,0.833379712705728,0.87123262231416,0.519614888108838,3.59696066036657,1.2356015168419,0,0,0,0,0.107142857142857,0.107142857142857,0.0714285714285714,0.0654761904761905,0.43452380952381,0.214285714285714,0.66,0.24,0.11
"YKIC082611_1Loc_DoubleSound",1100,-24,NA,0.0510330509934682,0.0289241071788565,0.29647629903422,5.61269866345947,0.688826155679611,0.66,0.13,0.07,0.07,0.02,0.02,0.01,0.01,0.01,0,0.0201819253856896,0.0430362243447925,0.00881638568059697,0.0191091157081977,0.450628457236045,0.918494582138583,0.9245232796259,0.84829694287739,13.083267358935,1.64752784062852,0,0.0916666666666667,0.00833333333333333,0,0,0.0708333333333333,0.0291666666666667,0,0.1,0.7,0.27,0.08,0.03
"YKIC110211_1Loc_DoubleSound",609,-6,NA,0.0794049103101656,0.0378910553723432,0.457180974204163,4.2462441594516,0.575656632951322,0.57,0.19,0.03,0.02,0.07,0.04,0.03,0.02,0.01,0.02,0.0749647277165043,0.0237508691166803,0.0207137551376288,0.0259500004208487,0.0210004502686443,0.938211912403308,0.947998050777501,0.475198566482609,5.92334069168288,1.79282685609226,0,0,0,0,0.185185185185185,0.037037037037037,0,0.037037037037037,0.171296296296296,0.569444444444444,0.49,0.26,0.1
"YKIC140219Loc_DoubleSound",609,-24,2,0.0653578837391106,0.0356268276977347,0.478070334092696,2.29611751211794,0.601495061133781,0.54,0.09,0.05,0.04,0.08,0.06,0.04,0.04,0.02,0.04,0.0340711013509856,0.0395710167969198,0.0250037238160876,0.0713625437735887,0.0252937315623838,0.033915631070588,0.0309191146759389,0.320407098619247,5.04955054825491,1.4304672388755,0.636363636363636,0,0.075,0.154545454545455,0.0204545454545455,0.113636363636364,0,0,0,0,0.76,0.4,0.19
"YKIC080411Loc_DoubleSound",903,-24,NA,0.223303302797469,0.105521847978191,NA,2.19696082388304,NA,0.28,0.17,0.24,0.09,0.08,0.08,0.03,0.02,0.01,0,0.244430588659333,0.0149078919664252,0.0157167456210578,0.0052046003116586,0.075122575459332,0.730131075303516,0.847803751469974,0.570842989627576,3.14049438951767,2.59262558226173,0,0,0,0,0,0.226851851851852,0.185185185185185,0.180555555555556,0.361111111111111,0.0462962962962963,0.93,0.34,0.09
"YKIC111011_2Loc_DoubleSound",1100,-6,NA,0.236021205229847,0.116853458666505,NA,1.89794409925393,NA,0.26,0.18,0.13,0.11,0.09,0.11,0.04,0.05,0.02,0.01,0.0265840826105987,0.0268010144554492,0.038774837614104,0.0912638372006956,0.0917791903652434,0.643739180661698,0.652563627483637,0.290949113904033,2.66672231276292,1.49093048583146,0,0,0.134259259259259,0.087962962962963,0,0.157407407407407,0.305555555555556,0.175925925925926,0.138888888888889,0,0.72,0.37,0.13
"YKIC110311Loc_DoubleSound",1100,6,NA,0.0100660124377616,0.00696041545924639,0.327955952462226,11.1954846861326,0.721984497537941,0.76,0.11,0.05,0.05,0.01,0,0.01,0,0.01,0,0.0100236136583939,0.0678544967415742,0.0531670257057572,0.103040577566427,0.251349077374604,0.983783478958133,0.984930178588319,0.68968950511052,13.0566631745753,1.52938079534593,0,0,0,0,0,0.0216049382716049,0.114197530864198,0.058641975308642,0.101851851851852,0.703703703703704,0.16,0.04,0.03
"YKIC113011Loc_DoubleSound",1100,24,NA,0.0686988681629644,0.0222957839989608,0.302615673633427,4.40926005893699,0.768744290557644,0.6,0.17,0.07,0.07,0.03,0.02,0,0.01,0.03,0,0.0542560874027484,0.0981342347915543,0.0146855783739284,0.0685678376429144,0.0651974655572337,0.24464590687827,0.0115481439475425,0.267052760281404,3.12537109784777,2.99882511214599,0.375,0,0.328125,0.21875,0.078125,0,0,0,0,0,0.34,0.13,0.06
"PSIC110910Loc_DoubleSound",609,-6,NA,0.0271544666206514,0.0181682071280192,0.100337252824333,11.2128195284202,2.25587974668619,0.76,0.12,0.06,0.02,0.01,0,0.02,0,0.01,0,0.0279562282721715,0.195010111498059,0.0484370948792905,0.0858822464532168,0.0266035671427996,0.930648830391479,0.933721899039311,0.824318277027297,14.4980374104526,4.83542712077809,0,0,0,0,0,0,0,0.0476190476190476,0.238095238095238,0.714285714285714,0.18,0.07,0.04
"PSIC102110Loc_DoubleSound",903,-6,NA,0.396026140067018,0.251448226686394,0.733539116040728,1.56241874769338,0.81102444024186,0.06,0.13,0.17,0.15,0.17,0.07,0.06,0.11,0.06,0.02,0.0747894311732149,0.0690235510930602,0.0193214839125137,0.0898582466904048,0.0160399655129969,0.64222494312742,0.658239006001731,0.520018669373753,3.41873427870524,2.18734073144095,0,0,0,0,0.166666666666667,0.222222222222222,0.326388888888889,0.166666666666667,0.118055555555556,0,1.25,0.63,0.3
"PSIC111710Loc_DoubleSound",903,24,NA,0.284684207044242,0.123809928706492,0.658821169722394,1.55966551199384,0.943791340838606,0.23,0.14,0.16,0.12,0.06,0.07,0.11,0.11,0,0,0.00470170363101891,0.143821764767457,0.100643596850566,0.0700476958238077,0.0119995009954602,0.254762041089893,0.251210442441999,0.109562956984876,2.58890250839635,2.44030173585675,0.117424242424242,0.261363636363636,0.257575757575758,0.227272727272727,0.0984848484848485,0.0378787878787879,0,0,0,0,1,0.48,0.25
"YKIC140219Loc_DoubleSound",609,6,2,0.171295598346513,0.10842693597481,0.584270011462089,2.78101081575321,0.505334843763759,0.25,0.29,0.13,0.13,0.04,0.06,0.04,0.03,0.02,0.01,0.160620063974222,0.0144300230827388,0.00416493491428115,0.24932932831555,0.187955150659352,0.808690850501885,0.920491367110161,0.818446523054226,3.36805026343989,2.75083862619582,0,0,0,0,0.0173076923076923,0.109615384615385,0.253846153846154,0.101923076923077,0.234615384615385,0.282692307692308,0.7,0.26,0.12
"YKIC140219Loc_DoubleSound",1100,6,2,0.212980710834321,0.124926491086551,0.654525020503291,2.11329050932224,0.591527657179984,0.24,0.2,0.17,0.14,0.07,0.02,0.07,0.05,0.02,0.02,0.00491916821877468,0.00912610760236909,0.00969578383239164,0.0166546774501805,0.813619542932118,0.722803984791295,0.806275673734504,0.471607466515772,2.86867677861125,1.6806805307484,0,0,0.0708333333333333,0.0645833333333333,0.170833333333333,0.110416666666667,0.0333333333333333,0.25,0.3,0,0.73,0.32,0.19
"PSIC092710Loc_DoubleSound",903,-6,NA,0.217896134906834,0.0953769556128373,NA,1.84417078438001,NA,0.29,0.18,0.1,0.15,0.04,0.08,0.05,0.07,0.02,0.02,0.0581190634468542,0.023840838870844,0.0502664524481985,0.169277852714135,0.144813112198132,0.548301004798611,0.798617949184208,0.417411276690898,1.67094995706976,1.36524937275876,0,0.125,0.0208333333333333,0.15625,0.109375,0.130208333333333,0.109375,0.0989583333333333,0.25,0,0.98,0.47,0.23
"YKIC140516Loc_DoubleSound",500,6,1,0.351540460896048,0.14402839216901,0.602182975445807,1.38530083391617,1.01388657148775,0.17,0.14,0.12,0.14,0.1,0.08,0.14,0.06,0.05,0,0.0577140496526581,0.0276890277490484,0.101422643568085,0.038074562996863,0.0506783077663716,0.44779644825746,0.679225938775608,0.277482077358149,2.55289786896463,1.82398061073015,0,0.0611111111111111,0.208333333333333,0.138888888888889,0.119444444444444,0.0277777777777778,0.316666666666667,0.0777777777777778,0.05,0,1.54,0.71,0.32
"PSIC110910Loc_DoubleSound",1100,-6,NA,0.18073588391453,0.0837725843636787,NA,2.32339234708294,NA,0.32,0.23,0.14,0.12,0.05,0.06,0.06,0.01,0.01,0,0.0707236367986898,0.0387770949695536,0.0982221521353238,0.0163012767268294,0.0222479829012242,0.272994173080939,0.297744014111556,0.071913803827945,3.19849475520628,3.08515617539406,0.35,0.05,0.233333333333333,0.233333333333333,0.133333333333333,0,0,0,0,0,0.68,0.27,0.08
"YKIC140603Loc_DoubleSound",500,-24,1,0.0605390840319983,0.0426300612691178,0.577609126997553,4.14623969598283,0.312882670600216,0.6,0.12,0.08,0.04,0.03,0.03,0.02,0.05,0.01,0.02,0.0359835283367212,0.07210746721679,0.0225671405441579,0.103793936858592,0.0901148742030627,0.0632000041103244,0.05629411802033,0.894471550515508,2.1240098651926,1.00688221780405,0.571428571428571,0,0,0.0785714285714286,0.0178571428571429,0.0464285714285714,0,0,0.128571428571429,0.157142857142857,0.56,0.26,0.14
"PSIC090910Loc_DoubleSound",903,-24,NA,0.0825300283743722,0.040928703719282,0.413185514605228,2.89971261696904,0.862014872679827,0.53,0.09,0.1,0.09,0.1,0.05,0.03,0.01,0,0,0.00901502453997034,0.02889916922708,0.134407349120442,0.0439562198349008,0.145834850427991,0.398749751998902,0.331320737862043,0.949433479051003,2.0077187205332,1.68317445167067,0,0.0857843137254902,0.134803921568627,0.291666666666667,0.0759803921568627,0.0392156862745098,0.0196078431372549,0,0,0.352941176470588,0.55,0.25,0.05
"PSIC031711Loc_DoubleSound",1100,-6,NA,0.143818884755523,0.0833179365222535,NA,2.70534755886855,NA,0.39,0.21,0.14,0.04,0.08,0.07,0.02,0.04,0.01,0,0.00944966325777108,0.0695231456581865,0.0190839360925151,0.0413710738197581,0.0589148092028618,0.18994948525962,0.176244389133509,0.344159759517312,6.73289506057667,4.13235158132225,0,0.5625,0.104166666666667,0.333333333333333,0,0,0,0,0,0,0.65,0.28,0.08
"YKIC090911_1Loc_DoubleSound",1100,6,NA,0.148788532489074,0.0741111951150561,0.559908234994067,3.0898895629561,0.456271222939767,0.37,0.23,0.23,0.04,0.03,0.05,0.04,0.01,0,0,0.0312147012410544,0.0853677926460903,0.0251189671474974,0.0149333396643748,0.172580069906474,0.82224666369698,0.853575511643303,0.572178651642929,6.51832999503739,1.39293721092737,0,0,0,0,0,0.09375,0.03125,0.270833333333333,0.604166666666667,0,0.56,0.18,0.05
"YKIC113011Loc_DoubleSound",500,24,NA,0.108245442331832,0.0394127746923142,0.424472884898657,3.83967189762256,0.423266442703723,0.48,0.27,0.12,0.04,0.04,0.03,0.01,0,0.01,0,0.0260203887747711,0.0568966227538879,0.0603546159770105,0.0369402661644631,0.0455949456106968,0.0816751314488124,0.068849702379279,0.195490523958566,6.67409552543852,1.15992377232983,0.638888888888889,0.104166666666667,0.0625,0.104166666666667,0.0902777777777778,0,0,0,0,0,0.38,0.11,0.02
"YKIC110211_1Loc_DoubleSound",1100,-6,NA,0.0330404989588292,0.0216072533944731,0.165046704708899,12.7248216328859,1.09162179856373,0.84,0.08,0.04,0.02,0,0.01,0,0,0.01,0,0.0345595254001838,0.00821786460962177,0.0696296130427384,0.0200917724946311,0.149360164849688,0.930875266319216,0.938471608332565,0.904555567922456,21.3419224292535,9.33386177360091,0,0,0,0,0,0,0,0,0.25,0.75,0.1,0.02,0.01
"PSIC111810Loc_DoubleSound",903,-24,NA,0.0423581732242625,0.0270901179380223,0.577893625387531,4.43712493406956,0.353280040261751,0.66,0.07,0.09,0.04,0.04,0.04,0.02,0.02,0.01,0.01,0.00916919429616566,0.236511067875897,0.0246055653683825,0.0589497103760852,0.0370488350703212,0.0368669907002853,0.0325694639475062,0.67659462456277,2.96104727745484,0.991955768282412,0.714285714285714,0,0,0,0,0,0.196428571428571,0.0654761904761905,0.0238095238095238,0,0.41,0.19,0.08
"PSIC092110Loc_DoubleSound",1100,-6,NA,0.311379207834904,0.150764970120771,NA,1.6658905825189,NA,0.17,0.18,0.14,0.11,0.12,0.08,0.07,0.04,0.07,0.02,0.0139623096046249,0.0265633806051544,0.0778970895035386,0.0549236333185158,0.0788599755393963,0.598060825328769,0.664286454257615,0.487248175374201,3.33346276216029,2.27301586223725,0,0.0277777777777778,0.0486111111111111,0.0451388888888889,0.25,0.131944444444444,0.361111111111111,0.135416666666667,0,0,0.96,0.48,0.24
"YKIC113011Loc_DoubleSound",903,24,NA,0.108652999726546,0.0573592624638323,0.669208627443685,3.79138370740542,0.27313422855688,0.47,0.22,0.15,0.05,0.04,0.02,0.03,0.01,0.01,0,0.00329170264263853,0.0248970662831471,0.0108288851324859,0.117578007564733,0.218662744357904,0.147131842997933,0.103362808001377,0.211708180324821,6.94545529343066,6.35271551474073,0.239583333333333,0.416666666666667,0.34375,0,0,0,0,0,0,0,0.4,0.15,0.09
"PSIC091710Loc_DoubleSound",903,-24,NA,0.201827563678085,0.0664680858638443,0.550125662829297,1.88558475074224,0.684698723544542,0.37,0.13,0.13,0.07,0.05,0.07,0.09,0.02,0.04,0.03,0.0173843035244742,0.107735746914884,0.0786566770349632,0.00765452328109994,0.0910458620829298,0.577238866218886,0.673039753804303,0.0671472976493776,2.43820509222126,1.00292723161322,0.181818181818182,0,0.109848484848485,0.0606060606060606,0.0113636363636364,0.185606060606061,0.242424242424242,0.208333333333333,0,0,0.74,0.41,0.23
"YKIC140226Loc_DoubleSound",500,6,1,0.172961933068753,0.0979511579228615,0.840032589696184,2.40950538512661,0.103547485572565,0.29,0.26,0.13,0.11,0.14,0.04,0.01,0,0.02,0,0.0076280544860577,0.026505798644983,0.00950088870860739,0.00586214091376983,0.750926169415034,0.698362936342722,0.903185529841988,0.482614959513659,2.92029377952534,1.93046241789723,0,0,0,0.00375,0.185,0.11875,0.19375,0.1175,0.16875,0.2125,0.56,0.26,0.03
"PSIC042011Loc_DoubleSound",1100,24,NA,0.163361795722185,0.0907882570448065,0.55467816715676,2.68376243171223,0.502462650620936,0.37,0.23,0.12,0.07,0.06,0.05,0.04,0.05,0.01,0,0.0839409363504837,0.0278655020569081,0.0606490354184623,0.025477746761504,0.0139966370860089,0.880151170897721,0.888754548998238,0.810853398182061,19.1179049900445,3.98945726907194,0,0,0,0,0,0,0,0.0625,0.881944444444444,0.0555555555555556,0.63,0.28,0.1
"YKIC110411_1Loc_DoubleSound",500,-24,NA,0.102097255899657,0.0561651326032655,0.614258658297776,4.62519473912141,0.348505366736699,0.49,0.29,0.08,0.06,0.02,0.02,0.03,0.01,0,0,0.00520952227953819,0.00263333598921679,0.0502799142621027,0.0376691078424474,0.634792721326001,0.598575428306457,0.595434389663023,0.878669870903801,2.41382925287478,1.30527084811235,0,0.0416666666666667,0.0208333333333333,0.106060606060606,0.106060606060606,0.227272727272727,0.179924242424242,0.115530303030303,0.106060606060606,0.0965909090909091,0.27,0.09,0.04
"YKIC090811Loc_DoubleSound",500,-24,NA,0.208135312226686,0.114740954868185,NA,1.9663297562726,NA,0.28,0.21,0.12,0.1,0.08,0.1,0.06,0.03,0.02,0,0.0532542577764517,0.115246854829469,0.0267583109934766,0.068513059476275,0.10614311311912,0.613547355244303,0.589249764071914,0.977510682413233,2.93257228356508,1.63610685540527,0,0,0,0.0625,0.118055555555556,0.246527777777778,0.243055555555556,0.163194444444444,0,0.166666666666667,0.8,0.37,0.15
"PSIC111210Loc_DoubleSound",903,24,NA,0.159651280633851,0.0967257169631728,0.597852483513607,2.74752416485212,0.294332744912821,0.32,0.26,0.14,0.13,0.08,0.01,0.04,0.01,0,0.01,0.178357254621275,0.016544085293966,0.0348522839931229,0.118003916727008,0.0176197845844797,0.568643462422573,0.672229415885702,0.191265670917097,2.03748580321277,1.00438913550776,0.075,0.116666666666667,0.0833333333333333,0.025,0.108333333333333,0.116666666666667,0.266666666666667,0.158333333333333,0.05,0,0.66,0.21,0.08
"YKIC092311_1Loc_DoubleSound",1100,-6,NA,0.108810827579342,0.0533719881165727,0.486079795742169,3.83626389742017,0.404238374539783,0.48,0.22,0.15,0.04,0.04,0.02,0.02,0.01,0.02,0,0.0318210629028061,0.0404860733613756,0.00641419895815629,0.25117900351212,0.079878980410323,0.862130290766918,0.919070802847039,0.804999685316513,5.11524603360523,3.62873349549593,0,0,0,0,0,0.0681818181818182,0.0227272727272727,0.162878787878788,0.412878787878788,0.333333333333333,0.4,0.15,0.05
"PSIC090710Loc_DoubleSound",500,6,NA,0.207500793565654,0.130804500930939,0.644729148158523,2.30885859879338,0.685908564129685,0.25,0.24,0.17,0.13,0.06,0.03,0.11,0.01,0,0,0.00258374005502588,0.00523638085550452,0.183643510370048,0.210762673279016,0.0676741564992598,0.68208544645884,0.685719942277053,0.546216270284273,5.81763254936238,1.80564695283445,0,0,0,0,0.0277777777777778,0.163194444444444,0.399305555555556,0.402777777777778,0.00694444444444444,0,0.76,0.3,0.12
