"X","CellId","AltFreq","AltPos","SepBF","Pval1","Pval2","PrMix","PrAve","PrOut","PrSing","WinModels","WinPr","MlpxRate","PrState1","Switch12","Switch21","ProbMlpx","PvalSep","PrBinSep","MinSampSize","Pswitch0_10","Pswitch10_20","Pswitch20_30","Pswitch30_40","Pswitch40_50","Pswitch50_60","Pswitch60_70","Pswitch70_80","Pswitch80_90","Pswitch90_100","Rule_5_5_5","PairId","Site","Alpha_mean","Alpha_Mode1","Alpha_Mode2","Alpha_ModeDen1","Alpha_ModeDen2","MinMax_Median","MinMax_Mode1","MinMax_Mode2","MinMax_ModeDen1","MinMax_ModeDen2","MinMax_Dec1Prob","MinMax_Dec2Prob","MinMax_Dec3Prob","MinMax_Dec4Prob","MinMax_Dec5Prob","MinMax_Dec6Prob","MinMax_Dec7Prob","MinMax_Dec8Prob","MinMax_Dec9Prob","MinMax_Dec10Prob","LS3_Median","LS5_Median","LS8_Median","LS12_Median","LS20_Median","Alpha_bar_median","Alpha_bar_Mode1","Alpha_bar_Mode2","Alpha_bar_ModeDen1","Alpha_bar_ModeDen2","Alpha_bar_Dec1Prob","Alpha_bar_Dec2Prob","Alpha_bar_Dec3Prob","Alpha_bar_Dec4Prob","Alpha_bar_Dec5Prob","Alpha_bar_Dec6Prob","Alpha_bar_Dec7Prob","Alpha_bar_Dec8Prob","Alpha_bar_Dec9Prob","Alpha_bar_Dec10Prob","Switch_0.2Mean","Switch_0.4Mean","Switch_0.6Mean"
217,"YKIC140226Loc_DoubleSound",500,-6,7.3101,0.3574,0.168,0.54478089,0.259118031,0.001221139,0.19487994,"Mixture",0.54478089,0.44,0.59,0.34,0.34,0.39,0,0,19,0,0,2,5,8,3,1,0,0,0,TRUE,1,NA,0.485006566614622,0.518535569289602,1.53360905197549,0.291241419715859,0.0922523924125161,NA,2.04453627601924,NA,0.18312,0.18432,0.14304,0.10928,0.09424,0.08048,0.06564,0.05592,0.04828,0.03568,0.0322498053499421,0.00978106114966213,0.0010558127253639,0.000917046944892334,0.537727176887087,0.486620745037553,0.46866898679728,NA,2.26258449668573,NA,0.00456,0.0362,0.097,0.16896,0.22436,0.2008,0.15064,0.09324,0.02284,0.0014,0.73752,0.34928,0.1306,0.485006566614622,0.518535569289602
218,"PSIC092910Loc_DoubleSound",1100,-6,18.898,0.4286,0.5196,0.311637982,0.542203938,0.039541162,0.106616918,"Average",0.542203938,0.4,0.64,0.35,0.37,0.36,0,0,5,0,0,3,2,2,2,0,0,0,0,TRUE,NA,NA,0.164848885031661,0.0251135760496774,0.930731893421525,5.6898722367897,0.0126087392231255,0.236112861915189,0.0482637388398,NA,2.52930522108727,NA,0.27364,0.17608,0.13012,0.1012,0.0818,0.0688,0.05396,0.04812,0.0402,0.02608,0.0169241814499144,0.0066241126965151,0.00096834532698775,0.00154822620387212,0.614457766944723,0.204396143628845,0.109882852997524,NA,3.52894205032144,NA,0.18712,0.30364,0.19012,0.1228,0.07576,0.05364,0.03184,0.0202,0.01184,0.00304,0.55568,0.24588,0.09188
219,"YKIC110211_1Loc_DoubleSound",1100,-24,4.7689,0.426,0.4379,0.267160895,0.190214252,0.000470317,0.542154535,"Single",0.542154535,0.48,0.2,0.35,0.26,0.48,0.03,0.09,10,0,0,0,1,6,4,0,0,0,0,TRUE,NA,NA,0.429468131892844,0.403643206257606,1.95939391712297,0.41677895264846,0.206183262465712,NA,1.42156737219006,NA,0.08148,0.13724,0.13816,0.12284,0.1126,0.10068,0.0902,0.08428,0.0718,0.06072,0.0375421554561901,0.00977343282173945,0.000833503613477323,0.000945895413517708,0.520267851704135,0.423965528380676,0.450177028904835,0.407596228052796,2.23579931071077,2.22520505840744,0.00884,0.0634,0.1624,0.21276,0.22176,0.17404,0.0986,0.04228,0.01412,0.0018,1.20216,0.6068,0.23728,0.429468131892844,0.403643206257606
220,"YKIC111111_2Loc_DoubleSound",500,-6,13.0401,0.1147,0.3313,0.221938227,0.228308797,0.007951806,0.541801169,"Single",0.541801169,0.46,0.83,0.22,0.34,0.47,0,0,7,0,0,0,2,2,3,0,0,0,0,TRUE,NA,NA,0.502614353916722,0.541720588538767,1.48670015952798,0.307731475676109,0.0925528650933258,NA,1.94917633521085,NA,0.17488,0.18016,0.13592,0.11068,0.08864,0.08056,0.06736,0.06212,0.05484,0.04484,0.0435812084340159,0.00737676426086766,0.00119806441729559,0.00118910924584915,0.464557000148244,0.490698854150917,0.506011367944505,0.379918832116359,2.10846572562521,2.03378576259016,0.00252,0.05244,0.07976,0.18316,0.20228,0.20348,0.1474,0.09504,0.03184,0.00208,0.78956,0.38528,0.15288,0.502614353916722,0.541720588538767
221,"PSIC090910Loc_DoubleSound",609,6,16.8541,0.8584,0.3442,0.184218731,0.161761626,0.117005835,0.537013808,"Single",0.537013808,0.52,0.19,0.34,0.26,0.54,0,0,23,0,0,0,2,5,8,4,0,0,0,TRUE,NA,NA,0.278212364623161,0.156968512758928,0.952572034629419,2.19333478743324,0.0862021577267402,0.285596435029309,0.0701463869243845,NA,2.09655629486261,NA,0.20956,0.17136,0.1374,0.10828,0.09132,0.07652,0.06292,0.05732,0.04752,0.0378,0.0356443734052267,0.0108095337627252,0.0012064962727729,0.00104504250100128,0.457956547599982,0.299867800416658,0.214866923815087,NA,2.89298643268447,NA,0.03392,0.20212,0.26416,0.19128,0.14192,0.08912,0.04356,0.02228,0.01044,0.0012,0.72204,0.33632,0.12788
222,"YKIC140516Loc_DoubleSound",500,-6,6.2478,0.7435,0.5025,0.078121539,0.536821593,0.005134928,0.37992194,"Average",0.536821593,0.53,0.75,0.29,0.4,0.55,0.03,0.09,7,0,0,0,1,4,10,2,0,0,0,TRUE,2,NA,0.770544814764778,0.827060482929763,2.90409791005549,0.221617901120617,0.0647281920803315,NA,2.63584613962912,NA,0.25636,0.2052,0.15484,0.1136,0.08276,0.06268,0.04644,0.03476,0.0258,0.01756,0.0361662748220752,0.00889329601747566,0.000723382900752907,0.000771582304991169,0.475572485578043,0.773517974023766,0.815858065174651,NA,3.7252892878483,NA,0.00108,0.00668,0.0138,0.02108,0.03624,0.0762,0.14392,0.29408,0.31552,0.0914,0.57688,0.21292,0.06644,0.770544814764778,0.827060482929763
223,"YKIC093011Loc_DoubleSound",500,-24,11.4122,0.1247,0.4971,0.152048131,0.534481502,0.055047537,0.25842283,"Average",0.534481502,0.55,0.62,0.34,0.38,0.58,0,0,7,0,0,0,0,3,10,3,0,0,0,TRUE,NA,NA,0.184788855036206,0.0305255311155769,4.58561089737101,0.209860655983698,0.0501671754993971,NA,2.75773778609486,NA,0.29192,0.19156,0.13024,0.0952,0.07816,0.06096,0.05132,0.04332,0.0338,0.02352,0.0189481676703624,0.00752611963667291,0.00123546844555348,0.00165832790544333,0.584362284870254,0.185717008981184,0.125589026064566,0.537564347987732,4.03187232076717,0.51461127942604,0.17812,0.36036,0.20016,0.10292,0.05392,0.04712,0.03116,0.01696,0.00832,0.00096,0.53452,0.23044,0.08196,0.184788855036206,0.0305255311155769
224,"PSIC092710Loc_DoubleSound",1100,-24,50.7485,0.4362,0.3226,0.169975107,0.293903652,0.001717298,0.534403943,"Single",0.534403943,0.52,0.11,0.46,0.18,0.54,0,0,23,0,0,0,0,5,7,2,0,0,0,TRUE,NA,NA,0.800508729644728,0.869640075033903,3.16852468333841,0.201292808807743,0.0568240105223006,NA,2.84720764957885,NA,0.288,0.20952,0.14176,0.10264,0.07576,0.05704,0.04428,0.03668,0.02584,0.01848,0.0292697927885353,0.00925356743567232,0.00083830303992229,0.00100866943097375,0.511040036051715,0.807758817845317,0.840838810626828,0.295352982521996,4.17752297881614,0.142705205772802,0.0012,0.00608,0.01248,0.01676,0.0272,0.05024,0.08824,0.2658,0.39808,0.13392,0.53244,0.20116,0.065,0.800508729644728,0.869640075033903
225,"YKIC102811_1Loc_DoubleSound",609,-6,86.5256,0.4907,0.7571,0.178440275,0.128374779,0.161604816,0.53158013,"Single",0.53158013,0.23,0.89,0.22,0.38,0.14,0,0,7,0,8,2,1,0,0,0,0,0,0,TRUE,NA,NA,0.399354937323673,0.36477367683254,1.81575750990423,0.325024075164359,0.0879682332095954,NA,1.85504511762281,NA,0.16752,0.16516,0.13532,0.11648,0.09496,0.08264,0.07292,0.06568,0.05704,0.04228,0.0465439392357879,0.0182274154879005,0.00091190603341548,0.00113697030896418,0.357512893516752,0.397352041520518,0.34433033993543,NA,2.7357552328843,NA,0.00576,0.04992,0.18192,0.26952,0.2082,0.12728,0.08692,0.05224,0.01708,0.00116,0.8274,0.39768,0.15316,0.399354937323673,0.36477367683254
226,"PSIC090810Loc_DoubleSound",1100,-6,6.3304,0.4344,0.1166,0.152161605,0.531574389,0.071267696,0.24499631,"Average",0.531574389,0.56,0.44,0.4,0.34,0.61,0.02,0.08,5,0,0,0,0,0,6,3,0,0,0,TRUE,NA,NA,0.546485229700111,0.57663227843325,1.49837943665072,0.328060320508282,0.0944389317370866,NA,1.81581329952459,NA,0.16436,0.16524,0.13616,0.11168,0.09552,0.0814,0.07592,0.06464,0.05892,0.04616,0.0359026620439975,0.0186778967968463,0.000949306846543997,0.00124417793027938,0.370580113276644,0.549878860702343,0.604959398448755,0.534692341390622,2.11606679025404,2.09373589491228,0.00372,0.0192,0.06768,0.13004,0.1744,0.20872,0.19604,0.14952,0.04924,0.00144,0.82444,0.40788,0.16056,0.546485229700111,0.57663227843325
227,"YKIC140128Loc_DoubleSound",500,24,20.5444,0.2495,0.6044,0.530009138,0.448672959,0.004224472,0.017093431,"Mixture",0.530009138,0.62,0.44,0.37,0.33,0.71,0.01,0.02,17,0,0,0,1,0,1,9,5,0,0,TRUE,2,NA,0.164464435705855,0.0328712904368902,4.60821759398706,0.179829485243311,0.0456777916233591,NA,3.2167869194758,NA,0.32764,0.20764,0.13772,0.09648,0.07104,0.05324,0.03896,0.03016,0.02164,0.01548,0.0206082336539174,0.00722441874868231,0.000773046684668689,0.000948959924406435,0.627948124401463,0.158889160079174,0.124661220726883,0.762423120917344,4.2912423290584,0.12425870460417,0.25044,0.39484,0.17424,0.07628,0.04208,0.02584,0.01744,0.01232,0.00556,0.00096,0.45444,0.1652,0.0522,0.164464435705855,0.0328712904368902
228,"YKIC102811_1Loc_DoubleSound",903,24,53.2598,0.6157,0.6489,0.158075143,0.174316133,0.13904123,0.528567495,"Single",0.528567495,0.3,0.09,0.35,0.18,0.26,0,0,10,0,0,11,3,0,0,0,0,0,0,TRUE,NA,NA,0.441982713433396,0.433740192869827,1.37929941997042,0.310033156590604,0.0822856454656328,NA,1.94015630644202,NA,0.18264,0.17084,0.13372,0.1142,0.09752,0.08404,0.07064,0.06056,0.04868,0.03716,0.0357889439446142,0.0124784802500558,0.00149914022090977,0.000837260326363481,0.4969509808782,0.411921791461388,0.36420716599261,0.910093665332433,2.34601606024313,0.264393603483722,0.0078,0.09096,0.1482,0.22772,0.1892,0.14996,0.09832,0.04636,0.02532,0.01616,0.75976,0.35976,0.13244,0.441982713433396,0.433740192869827
229,"YKIC141009Loc_DoubleSound",1632,-24,3.7242,0.2198,0.2277,0.201870253,0.528543536,0.057089784,0.212496428,"Average",0.528543536,0.57,0.5,0.38,0.32,0.62,0.01,0.01,6,0,0,0,1,0,2,4,1,0,0,TRUE,1,NA,0.835552907187215,0.949286871748369,0.208001684195173,3.77234339513862,0.0151038365771563,0.220640235443221,0.0559283712261292,NA,2.63835601245347,NA,0.27296,0.19404,0.14044,0.10432,0.07704,0.06336,0.05064,0.04112,0.03236,0.02372,0.0288863394587592,0.00987134213152287,0.000989706196458103,0.00121991076871547,0.489271881955648,0.820339894293916,0.875166905581995,0.187079269834423,4.46314692786032,0.109027783104457,0.00148,0.0074,0.01412,0.02444,0.03268,0.05292,0.092,0.2126,0.39492,0.16744,0.55684,0.22784,0.08
230,"PSIC111510Loc_DoubleSound",903,-24,4.0062,0.436,0.1287,0.132606741,0.526940646,0.009032127,0.331420485,"Average",0.526940646,0.51,0.25,0.34,0.27,0.52,0.04,0.02,5,0,0,0,3,3,5,3,0,0,0,TRUE,NA,NA,0.582174064783679,0.630280400002304,1.78014923510941,0.238121401992225,0.0862830769207798,NA,2.52373176959873,NA,0.2132,0.223,0.15712,0.12,0.08856,0.0662,0.05008,0.03836,0.02764,0.01584,0.0210823916130991,0.00602800746784032,0.000947690769263513,0.00118099282025528,0.618549082522759,0.60424253952788,0.65664351602276,NA,3.23554053624977,NA,0.00104,0.01184,0.02924,0.06952,0.14396,0.23068,0.30636,0.16576,0.03936,0.00224,0.61024,0.23892,0.07544,0.582174064783679,0.630280400002304
231,"YKIC140603Loc_DoubleSound",1632,-6,5.9949,0.3211,0.4132,0.242639728,0.525987654,0.007746009,0.22362661,"Average",0.525987654,0.47,0.31,0.39,0.31,0.45,0.01,0.01,9,0,0,0,3,6,5,0,0,0,0,TRUE,1,NA,0.669733807282653,0.720417018982322,2.39463696961398,0.235341094669264,0.0826073067047571,NA,2.52575149680114,NA,0.218,0.21996,0.16032,0.12208,0.08864,0.06724,0.04924,0.03432,0.02552,0.01468,0.0361499802513,0.00858471895959466,0.000540862616541116,0.000743020524162191,0.482412316497522,0.67873551156341,0.686340655958133,0.189578394628453,3.96675074404644,0.0722934499097943,0.00104,0.00572,0.01124,0.02716,0.0556,0.14368,0.3404,0.30972,0.10076,0.00468,0.63248,0.23272,0.06772,0.669733807282653,0.720417018982322
232,"YKIC100111Loc_DoubleSound",500,-6,21.0769,0.7233,0.3178,0.131217667,0.525924424,0.073387786,0.269470123,"Average",0.525924424,0.64,0.3,0.4,0.24,0.71,0,0,6,0,0,0,0,0,1,3,2,0,0,TRUE,NA,NA,0.491355970579887,0.490241354168446,1.74465039262641,0.348174535715835,0.0916730271730453,NA,1.74667235754923,NA,0.1508,0.1588,0.13188,0.11672,0.10156,0.09116,0.08172,0.0702,0.05708,0.04008,0.0680783124893276,0.013153109214523,0.00104782298884572,0.000931175605878456,0.318281932929791,0.484681506196723,0.450307782573987,NA,2.46169031841284,NA,0.00164,0.02336,0.0832,0.1864,0.24168,0.20212,0.14904,0.08844,0.0222,0.00192,0.88488,0.43076,0.15768,0.491355970579887,0.490241354168446
233,"YKIC140529Loc_DoubleSound",500,6,15.1658,0.1197,0.2385,0.201109959,0.272558104,0.000410513,0.525921424,"Single",0.525921424,0.47,0.78,0.27,0.46,0.47,0,0,7,0,0,0,1,4,3,0,0,0,0,TRUE,1,NA,0.864864158786803,0.970275171435144,6.87423060911015,0.129658886857896,0.0366305424312846,NA,4.42325891827365,NA,0.42472,0.20756,0.12248,0.0814,0.05516,0.03836,0.02628,0.0208,0.01448,0.00876,0.0127026090794633,0.00508225273905763,0.000672012930977174,0.000999566113272419,0.703334182660443,0.894136025281379,0.921088178780311,0.558186467104478,7.34701489429506,0.27728054048305,0.00088,0.00512,0.01016,0.01512,0.02328,0.025,0.03812,0.0982,0.322,0.46212,0.3294,0.10816,0.03196,0.864864158786803,0.970275171435144
234,"YKIC102811Loc_DoubleSound",500,24,5.4999,0.386,0.4437,0.349199736,0.523346656,0.013151608,0.114302,"Average",0.523346656,0.73,0.46,0.34,0.37,0.87,0,0,11,0,0,0,0,1,1,2,7,7,0,TRUE,NA,NA,0.670258730193764,0.728260836335187,2.21283903439984,0.291163403617845,0.0782984598460188,NA,2.13372217868823,NA,0.198,0.17716,0.13612,0.11396,0.09348,0.07844,0.0664,0.05668,0.04652,0.03324,0.0737346842728387,0.0129830799565581,0.00102405331007726,0.000592910534672169,0.338576427744072,0.69780190424722,0.769950928930545,NA,2.91329867773995,NA,8e-04,0.00592,0.0132,0.03532,0.06432,0.14776,0.2382,0.28524,0.1854,0.02384,0.78628,0.35008,0.12624,0.670258730193764,0.728260836335187
235,"YKIC140603Loc_DoubleSound",500,-6,17.5756,0.3211,0.4167,0.522354348,0.363451617,0.01920645,0.094987584,"Mixture",0.522354348,0.43,0.38,0.37,0.33,0.38,0,0,8,0,0,1,1,6,0,0,0,0,0,TRUE,1,NA,0.517274171194802,0.51379935083219,1.90769828907455,0.468956497740899,0.282373391235304,0.179918377380569,1.25177163756158,1.2007067405621,0.06376,0.11676,0.124,0.1194,0.11056,0.1072,0.10064,0.09508,0.0864,0.0762,0.0322166943654034,0.01762150508389,0.00226004091704459,0.00102084098214785,0.389295825284626,0.522794938430589,0.513713713506869,NA,2.91853120975508,NA,4e-04,0.01,0.0498,0.14416,0.22752,0.267,0.16736,0.08976,0.03884,0.00516,1.3186,0.69828,0.2784,0.517274171194802,0.51379935083219
236,"YKIC102811_1Loc_DoubleSound",903,-6,94.7479,0.6014,0.7553,0.193337946,0.134080407,0.151326488,0.52125516,"Single",0.52125516,0.4,0.87,0.19,0.42,0.36,0,0,10,0,0,3,3,2,1,0,0,0,0,TRUE,NA,NA,0.503316754293135,0.53773634588495,1.71669635389615,0.26655082181029,0.0908108734024458,NA,2.21502952706715,NA,0.18956,0.2034,0.15628,0.1176,0.09428,0.0808,0.05872,0.04564,0.0356,0.01812,0.0255622343553073,0.0102997816699965,0.00106411841823234,0.00118703438318927,0.477350636033304,0.499411051481589,0.501752197403057,NA,2.32966403839456,NA,0.00816,0.02952,0.09344,0.15648,0.21416,0.21692,0.17244,0.08868,0.01752,0.00268,0.68484,0.2884,0.09172,0.503316754293135,0.53773634588495
237,"PSIC111210Loc_DoubleSound",1100,6,6.4638,0.1173,0.439,0.208905383,0.268991945,0.00119051,0.520912163,"Single",0.520912163,0.54,0.22,0.48,0.32,0.57,0.02,0.03,7,0,0,0,0,3,2,2,0,0,0,TRUE,NA,NA,0.352647870199906,0.293836476409638,1.81143930842991,0.269641416519589,0.0826869429929021,NA,2.20026242863518,NA,0.20216,0.1904,0.14548,0.11528,0.09364,0.07316,0.06204,0.0496,0.03908,0.02916,0.023007265391529,0.0101498120638399,0.00123691662551151,0.00100221993255223,0.447514371964709,0.345497971840675,0.279220332594513,NA,2.57921755888896,NA,0.0242,0.12748,0.23724,0.23916,0.1738,0.11812,0.05212,0.0194,0.00752,0.00096,0.697,0.30172,0.10544,0.352647870199906,0.293836476409638
238,"YKIC113011Loc_DoubleSound",609,-6,22.0699,0.2191,0.321,0.520825168,0.254910987,0.000248532,0.224015314,"Mixture",0.520825168,0.44,0.75,0.32,0.32,0.42,0.01,0,6,0,0,3,2,1,2,2,0,0,0,TRUE,NA,NA,0.709212246446957,0.800042476683051,2.27293918248124,0.268008162319001,0.0759284264276299,NA,2.26673372302495,NA,0.21176,0.18912,0.1408,0.11344,0.09356,0.07436,0.05932,0.0514,0.04104,0.0252,0.0281276324334561,0.00937114956336525,0.00115494841016857,0.00139755747198677,0.473525338438785,0.702545603984605,0.764536963574969,NA,3.10082576664655,NA,0.00152,0.01264,0.02292,0.04436,0.07512,0.1284,0.20896,0.29484,0.19844,0.0128,0.68168,0.29528,0.10524,0.709212246446957,0.800042476683051
239,"PSIC102210Loc_DoubleSound",609,6,6.6089,0.4228,0.4393,0.122963338,0.520498103,0.090621024,0.265917535,"Average",0.520498103,0.64,0.55,0.39,0.41,0.73,0.02,0,5,0,0,0,0,0,0,4,3,0,0,TRUE,NA,NA,0.336241639345446,0.213516551292317,1.83125333794609,0.245963715318307,0.0707508483687383,NA,2.44085239189139,NA,0.23424,0.19524,0.14252,0.10188,0.08592,0.0696,0.05624,0.04688,0.03864,0.02884,0.0272826456292045,0.0076488833858563,0.000945265464289533,0.00116305254476867,0.554112568590613,0.288319270314421,0.250889197677861,0.622387500918596,3.03629740380359,0.536374378400919,0.02488,0.2154,0.29104,0.22624,0.09932,0.05752,0.04964,0.02296,0.01164,0.00136,0.6496,0.28588,0.10316,0.336241639345446,0.213516551292317
240,"PSIC091410Loc_DoubleSound",903,-24,4.6911,0.2078,0.5707,0.129474414,0.267784696,0.082556531,0.520184359,"Single",0.520184359,0.61,0.76,0.29,0.33,0.65,0,0.18,24,0,0,0,0,1,11,22,0,0,0,TRUE,NA,NA,0.705464288963075,0.762290602683548,2.63934252192822,0.330702356122864,0.147547484216615,NA,1.80904665723353,NA,0.11604,0.18084,0.15976,0.13672,0.11104,0.09448,0.07368,0.0568,0.0414,0.02924,0.0371210629436743,0.00696091059489043,0.000768819602468108,0.000784146859777699,0.494349854124331,0.744154326325221,0.76224734100337,0.351974601342604,4.20883797259489,0.167917919175114,0.001,0.00436,0.00748,0.01596,0.03068,0.08612,0.19712,0.38828,0.24392,0.02508,1.0228,0.409,0.12748,0.705464288963075,0.762290602683548
241,"YKIC080511Loc_DoubleSound",903,-6,13.3481,0.3281,0.3259,0.250276452,0.222219608,0.007640523,0.519863417,"Single",0.519863417,0.38,0.76,0.26,0.39,0.32,0.01,0,8,0,0,1,3,1,0,0,0,0,0,TRUE,NA,NA,0.533540985586286,0.536547149397882,1.99252766352748,0.262019799612753,0.0922718504663588,NA,2.31990827204666,NA,0.1904,0.20892,0.1528,0.12172,0.10032,0.0792,0.05972,0.04252,0.02816,0.01624,0.0189422981840965,0.0103613469315297,0.000685024276913564,0.00141186255285549,0.467771242425703,0.545801566072011,0.533777831333205,NA,3.18226252730177,NA,0.00124,0.0092,0.0222,0.0818,0.24112,0.30808,0.21688,0.0964,0.02208,0.001,0.68112,0.2766,0.08304,0.533540985586286,0.536547149397882
242,"PSIC090910Loc_DoubleSound",500,6,6.71,0.8928,0.3485,0.204026812,0.514065875,0.027953752,0.253953561,"Average",0.514065875,0.53,0.5,0.33,0.38,0.52,0,0.05,15,0,0,0,0,0,9,0,0,0,0,TRUE,NA,NA,0.22075721861229,0.141658981521699,2.86410583686282,0.202820092193941,0.0587543797325404,NA,2.86644941747928,NA,0.28452,0.21072,0.14836,0.10716,0.0792,0.05636,0.0432,0.0312,0.02404,0.01524,0.0329591991104254,0.00685180328136961,0.0007696743625153,0.00129380371887505,0.580745342888303,0.212173184101847,0.180895901302834,0.667214304943567,4.03633888073888,0.0979351386444597,0.09928,0.35428,0.33332,0.1284,0.04328,0.01908,0.01108,0.00668,0.00384,0.00076,0.52132,0.19132,0.05716,0.22075721861229,0.141658981521699
243,"YKIC090911_1Loc_DoubleSound",609,6,4.1241,0.1758,0.4346,0.513788635,0.162408045,0.072989235,0.250814085,"Mixture",0.513788635,0.56,0.62,0.35,0.34,0.58,0.01,0.02,5,0,0,0,0,2,4,4,0,0,0,TRUE,NA,NA,0.853257334387587,0.967732722509774,5.68452208278958,0.148199658054682,0.0403727872095134,NA,3.86384426387365,NA,0.38452,0.21088,0.1288,0.0866,0.0596,0.04624,0.03188,0.0254,0.01628,0.0098,0.0144406456511203,0.00474648111086883,0.000664626578637681,0.00169877300334732,0.6878695415043,0.875359312777793,0.887036776748721,0.520452562331154,5.64612230082178,0.290728395730416,0.00084,0.00548,0.00948,0.01476,0.02188,0.03124,0.04836,0.09272,0.4146,0.36064,0.37132,0.1274,0.0368,0.853257334387587,0.967732722509774
244,"YKIC082611_1Loc_DoubleSound",500,24,14.9572,0.4284,0.4251,0.173744366,0.137549666,0.175701241,0.513004727,"Single",0.513004727,0.49,0.9,0.21,0.56,0.49,0,0,12,0,0,0,4,6,6,2,1,0,0,TRUE,NA,NA,0.438895016805084,0.398295032919647,1.88897842818952,0.299099278734303,0.0938437424854982,NA,2.01338240407479,NA,0.17132,0.18416,0.14548,0.11796,0.09812,0.08232,0.06836,0.05628,0.04536,0.03064,0.049529700716782,0.0128547384173573,0.000826250351540432,0.000674976269416989,0.416774936227869,0.446029197714468,0.470053666824593,0.363957416086399,2.50701502791534,2.31814751285355,0.00396,0.0464,0.1212,0.2196,0.24404,0.19652,0.0976,0.05364,0.01556,0.00148,0.78424,0.35528,0.1236,0.438895016805084,0.398295032919647
245,"YKIC110211_1Loc_DoubleSound",500,24,4.8993,0.147,0.7289,0.243241047,0.243168086,0.000756504,0.512834363,"Single",0.512834363,0.56,0.32,0.42,0.29,0.61,0.04,0.18,6,0,0,0,0,1,4,2,0,0,0,TRUE,NA,NA,0.458952783952445,0.445891638957094,1.81768999764028,0.366552308052851,0.142522900936754,0.845409888356379,1.6154615239688,0.65851862686873,0.10936,0.16236,0.14264,0.12524,0.10512,0.09084,0.07844,0.06776,0.06612,0.05212,0.0506044052149074,0.00682096187665181,0.000722015528286372,0.00155840726752521,0.428758910913584,0.443661358366882,0.428835875077636,NA,2.66639463513304,NA,0.0046,0.0376,0.11676,0.22436,0.26256,0.20416,0.08904,0.04852,0.01148,0.00092,1.02496,0.50604,0.1968,0.458952783952445,0.445891638957094
246,"PSIC091510Loc_DoubleSound",903,24,6.5441,0.3801,0.138,0.512264394,0.21150336,0.001213054,0.275019192,"Mixture",0.512264394,0.44,0.63,0.3,0.33,0.41,0,0.06,14,0,0,0,2,10,0,0,0,0,0,TRUE,NA,NA,0.165226156456253,0.09198126383632,4.29568881373684,0.149565186945545,0.0462086419795636,NA,3.8218163648033,NA,0.36672,0.23968,0.13808,0.09084,0.05796,0.03844,0.02764,0.01916,0.0142,0.00728,0.0183022537100941,0.00649571287126743,0.000669951699387102,0.000780526791302216,0.545618978187967,0.145427655722363,0.116904544055611,0.596563289186633,6.43115310274811,0.141985020583748,0.21604,0.52484,0.15224,0.04324,0.02616,0.0156,0.01168,0.00616,0.00372,0.00032,0.37648,0.11124,0.03068,0.165226156456253,0.09198126383632
247,"PSIC102210Loc_DoubleSound",1100,-24,14.6168,0.5746,0.2417,0.512187476,0.32603043,0.031800777,0.129981317,"Mixture",0.512187476,0.56,0.64,0.35,0.31,0.59,0,0,8,0,0,0,1,2,0,2,2,0,0,TRUE,NA,NA,0.504439349566314,0.507413510851202,1.98087690826371,0.533333338249635,0.930705877705596,0.214620514400088,1.20407042704692,1.06219421466183,0.0554,0.09812,0.10548,0.10492,0.1014,0.10076,0.09692,0.10224,0.10996,0.1248,0.0983591379805228,0.0173791373228033,0.00136048165394388,0.000891599617113791,0.293605517798998,0.505207110897357,0.499257960796597,NA,2.43491640219982,NA,0.00288,0.03268,0.08984,0.14036,0.2204,0.2314,0.16756,0.0928,0.01984,0.00224,1.55212,0.90232,0.4168,0.504439349566314,0.507413510851202
248,"YKIC080411Loc_DoubleSound",903,6,29.4269,0.3267,0.3432,0.253122414,0.204992465,0.032719565,0.509165556,"Single",0.509165556,0.37,0.74,0.23,0.36,0.3,0,0,8,0,0,4,0,0,1,0,0,0,0,TRUE,NA,NA,0.369087131295571,0.321297667146403,2.09168373894797,0.275625539239246,0.0837571818975768,NA,2.1905834523431,NA,0.19168,0.19288,0.14924,0.1168,0.09492,0.07844,0.0618,0.04944,0.03904,0.02576,0.0385669900036263,0.00871651488382378,0.000691606827691317,0.00111717706910214,0.420016851746555,0.362751963816393,0.371116468297904,0.750169040679561,3.44924287516211,0.125275448161827,0.00356,0.07196,0.22752,0.32472,0.24668,0.0776,0.02588,0.01268,0.00796,0.00144,0.72924,0.315,0.1076,0.369087131295571,0.321297667146403
